              Y               X               Z     Campo-Total
         -0.996           0.688           0.000        -1.28928
          0.622           0.479           0.000        -1.43588
         -0.057          -0.264           0.000        43.48229
         -0.664           0.697           0.000        -1.34929
         -0.856          -0.866           0.000         1.34275
         -0.379           0.082           0.000       -29.61599
         -0.369          -0.287           0.000        17.82620
          0.068          -0.529           0.000         9.95846
          0.535          -0.088           0.000        -6.54229
         -0.096          -0.896           0.000         3.67580
          0.758           0.307           0.000        -3.20618
         -0.433          -0.467           0.000         8.60891
         -0.485          -0.865           0.000         2.98713
          0.724           0.851           0.000         1.25696
         -0.304          -0.936           0.000         3.13346
          0.577           0.697           0.000         1.88062
          0.488           0.632           0.000         2.60834
          0.881          -0.144           0.000        -2.27867
          0.575           0.322           0.000        -5.49929
          0.013          -0.939           0.000         3.08526
         -0.052           0.734           0.000        12.26290
          0.346          -0.059           0.000       -12.68504
         -0.600          -0.998           0.000         1.91037
         -0.132           0.852           0.000         7.35810
         -0.516          -0.735           0.000         3.72815
         -0.498           0.271           0.000       -17.62289
          0.634           0.372           0.000        -3.53565
          0.967           0.341           0.000        -1.62684
          0.677          -0.587           0.000         0.10161
         -0.501          -0.038           0.000        -2.57667
         -0.788           0.499           0.000        -3.33798
          0.397          -0.835           0.000         1.83428
          0.231          -0.575           0.000         5.23725
          0.670          -0.336           0.000        -1.48640
         -0.969          -0.965           0.000         0.94387
          0.711          -0.165           0.000        -3.20371
         -0.431           0.400           0.000       -11.91660
         -0.396          -0.095           0.000        11.71347
          0.321          -0.323           0.000         3.06785
         -0.471          -0.112           0.000         4.99405
          0.138          -0.283           0.000        16.28004
          0.217           0.409           0.000         2.06853
         -0.459          -0.116           0.000         6.26455
         -0.326           0.531           0.000         0.79364
         -0.667           0.980           0.000         0.36682
         -0.785          -0.692           0.000         1.88645
         -0.526          -0.248           0.000         6.43857
          0.457          -0.261           0.000        -1.73212
          0.902           0.956           0.000         0.68909
         -0.815           0.604           0.000        -2.21865
          0.704           0.362           0.000        -3.06015
         -0.994          -0.374           0.000         0.34725
         -0.525          -0.815           0.000         3.09949
          0.935           0.933           0.000         0.56591
