              Y               X               Z     Campo-Total
          8.598           4.709          -0.150       970.66087
          8.598           4.709          -0.150       970.66087
          8.598           4.709          -0.150       970.66087
          8.598           4.709          -0.150       970.66087
          8.598           4.709          -0.150       970.66087
          8.588           4.709          -0.150       979.04696
          8.588           4.709          -0.150       979.04696
          8.588           4.709          -0.150       979.04696
          8.588           4.709          -0.150       979.04696
          8.588           4.709          -0.150       979.04696
          8.588           4.709          -0.150       979.04696
          8.588           4.709          -0.150       979.04696
          8.588           4.709          -0.150       979.04696
          8.588           4.709          -0.150       979.04696
          8.588           4.709          -0.150       979.04696
          8.588           4.709          -0.150       979.04696
          8.588           4.709          -0.150       979.04696
          8.588           4.709          -0.150       979.04696
          8.588           4.709          -0.150       979.04696
          8.588           4.709          -0.150       979.04696
          8.588           4.709          -0.150       979.04696
          8.588           4.709          -0.150       979.04696
          8.578           4.709          -0.150       987.26346
          8.578           4.709          -0.150       987.26346
          8.578           4.709          -0.150       987.26346
          8.578           4.709          -0.150       987.26346
          8.578           4.709          -0.150       987.26346
          8.578           4.709          -0.150       987.26346
          8.578           4.709          -0.150       987.26346
          8.578           4.709          -0.150       987.26346
          8.578           4.709          -0.150       987.26346
          8.578           4.709          -0.150       987.26346
          8.578           4.709          -0.150       987.26346
          8.578           4.709          -0.150       987.26346
          8.578           4.709          -0.150       987.26346
          8.578           4.709          -0.150       987.26346
          8.578           4.709          -0.150       987.26346
          8.578           4.709          -0.150       987.26346
          8.578           4.709          -0.150       987.26346
          8.568           4.709          -0.150       995.32368
          8.568           4.709          -0.150       995.32368
          8.568           4.709          -0.150       995.32368
          8.568           4.709          -0.150       995.32368
          8.568           4.709          -0.150       995.32368
          8.568           4.709          -0.150       995.32368
          8.568           4.709          -0.150       995.32368
          8.568           4.709          -0.150       995.32368
          8.568           4.709          -0.150       995.32368
          8.568           4.709          -0.150       995.32368
          8.568           4.709          -0.150       995.32368
