              Y               X               Z     Campo-Total
          5.730         -13.812          -0.100        -5.17144
         -5.342         -14.692          -0.100        -2.21829
          1.418           5.190          -0.100       -23.13234
         -9.530          -4.738          -0.100       -20.58273
          7.747           6.466          -0.100       -57.55326
          3.470          -7.633          -0.100       145.96106
          4.672         -10.033          -0.100       -65.75442
         -4.305           4.788          -0.100       -37.07002
          4.530           9.406          -0.100       -21.69802
         -2.295           8.472          -0.100        -7.06088
         13.122           2.737          -0.100        -1.84361
         -2.780          13.701          -0.100        -2.07597
          7.659          14.493          -0.100        -1.57442
         -3.676          -8.164          -0.100       -23.37743
        -10.767          -0.763          -0.100       -23.52457
         -1.736           5.902          -0.100       -11.44877
         -6.799          -3.919          -0.100       -56.02670
          6.200          11.361          -0.100        -6.01518
         -5.125           9.457          -0.100        -9.90597
         -0.395          13.231          -0.100        -2.35777
          1.185         -11.000          -0.100       -16.32882
          3.049          -7.083          -0.100       138.31526
         13.297          -7.373          -0.100        -2.76948
        -12.879         -11.479          -0.100        -1.75976
        -12.696           8.771          -0.100        -4.30385
         11.265           3.335          -0.100        -3.02421
         -8.638           3.889          -0.100       330.11235
         -3.503         -14.180          -0.100        -2.87239
         12.211          -3.390          -0.100        -2.88830
         11.796           3.887          -0.100        -2.69968
          4.517         -11.756          -0.100       -15.34074
          6.710          -1.897          -0.100        -8.70381
         -7.721           6.699          -0.100       -90.39289
        -14.662         -10.238          -0.100        -1.52250
          1.152          -3.333          -0.100       -43.02569
         10.246          -4.890          -0.100        -7.08617
          5.884          -0.241          -0.100        -8.90238
          5.447          14.877          -0.100        -1.62761
        -13.515         -13.272          -0.100        -1.17768
        -13.979          13.114          -0.100        -1.29404
        -13.606           9.225          -0.100        -2.99974
         -6.318          -0.134          -0.100      -197.67531
          3.445          -2.069          -0.100       -15.94222
          6.183          10.662          -0.100        -9.10393
          0.622           9.899          -0.100        -7.50091
          1.473          10.319          -0.100        -7.84618
          3.741          -9.562          -0.100      -105.27501
         10.446          14.672          -0.100        -1.08204
         12.178          13.399          -0.100        -1.06189
          0.565          -5.721          -0.100       190.44939
          7.509          -9.384          -0.100      -109.31318
         -0.818          -3.150          -0.100       -54.77210
          4.353          -9.630          -0.100      -104.08699
         -7.245          -5.340          -0.100       192.28610
          8.471          -9.118          -0.100       -74.62223
        -14.221           3.712          -0.100        -5.30179
         13.492         -13.053          -0.100        -1.49270
         -0.377           9.274          -0.100        -6.93585
          8.205          -4.141          -0.100       -12.12784
         12.791          10.229          -0.100        -1.60882
          7.879           9.694          -0.100       -18.88815
          1.289          10.653          -0.100        -6.36717
         11.664         -10.574          -0.100        -4.02374
         14.221           5.547          -0.100        -1.45111
          6.976          14.699          -0.100        -1.57199
          8.423           4.202          -0.100       -10.00537
          3.459          -6.374          -0.100       158.19010
         -6.614           5.029          -0.100       -67.16124
         14.976          10.705          -0.100        -0.89470
          5.178          -9.794          -0.100       -91.38438
          5.001           5.709          -0.100       239.05596
         11.045         -14.089          -0.100        -2.08121
         -0.569          -5.788          -0.100       235.56697
         -0.227          10.316          -0.100        -5.27660
        -10.268         -13.269          -0.100        -1.89095
          9.313          12.617          -0.100        -2.24510
         -5.159          -1.063          -0.100       -86.86082
         10.493          13.885          -0.100        -1.28246
         -2.947           4.797          -0.100       -20.37220
          6.847         -11.415          -0.100       -16.52972
        -11.975          -7.352          -0.100        -4.72885
          3.063           2.712          -0.100       277.88040
          3.876          -0.579          -0.100       -12.48506
         -7.924          -6.836          -0.100       240.13007
         -3.249          -6.022          -0.100      -123.96786
          4.756           1.202          -0.100       -22.36620
          0.127         -13.041          -0.100        -5.61404
         -3.378         -12.797          -0.100        -4.19296
          4.173          10.384          -0.100       -10.65571
         -9.167          -6.304          -0.100       -40.19444
         14.118          12.553          -0.100        -0.84947
        -10.018          -2.541          -0.100       -19.62126
         11.707           7.461          -0.100        -3.24422
         -9.638         -13.820          -0.100        -1.81649
          7.593          14.042          -0.100        -1.80614
          9.986          13.125          -0.100        -1.69618
         -5.391          -2.795          -0.100       -44.40116
         -6.102          13.960          -0.100        -2.07996
        -14.021           2.858          -0.100        -5.97066
        -13.224           0.359          -0.100        -7.90093
          1.184          10.202          -0.100        -7.71376
        -12.380          14.159          -0.100        -1.30715
          4.308           8.434          -0.100       -58.26934
         12.689          -1.499          -0.100        -2.18791
        -12.093         -12.421          -0.100        -1.69991
         -2.516           4.387          -0.100       -19.88267
        -12.558           2.748          -0.100       -11.59006
          8.880          -1.728          -0.100        -5.24461
         -2.687          -2.807          -0.100       -61.68432
          8.444         -12.136          -0.100        -7.46552
          0.089         -10.642          -0.100       -14.98401
         11.524         -10.795          -0.100        -4.05470
        -10.343          -8.260          -0.100        -8.01493
         -6.106          -8.682          -0.100       -42.37179
         -9.980          -1.355          -0.100       -32.15495
         -2.515          -9.208          -0.100       -15.59759
         -5.589          10.016          -0.100        -8.87621
        -10.491          12.558          -0.100        -2.51177
         -3.785          -6.691          -0.100       -56.68294
        -10.902          12.055          -0.100        -2.74887
        -11.831         -11.463          -0.100        -2.15917
         -5.580          -3.905          -0.100       -56.76993
          3.129          -0.969          -0.100       -13.25055
         12.853          -4.918          -0.100        -2.81412
         11.378          -9.546          -0.100        -5.59763
         -1.538          -8.153          -0.100       -32.31823
         11.885          13.714          -0.100        -1.05349
         14.011          -7.130          -0.100        -2.18289
         12.490         -11.062          -0.100        -2.72346
         -1.938           5.544          -0.100       -12.68471
          6.423          -4.921          -0.100       -39.37069
         10.301          12.113          -0.100        -2.12199
          9.678           4.725          -0.100        -6.51230
          3.093           7.381          -0.100       287.81885
         -4.939          -8.944          -0.100       -19.99505
          6.392         -14.181          -0.100        -4.25050
         -9.257           8.758          -0.100       -31.50879
        -11.578          14.270          -0.100        -1.40086
          3.199         -10.151          -0.100       -49.10696
          9.854           5.720          -0.100        -7.49798
          4.711         -11.739          -0.100       -15.53612
        -10.802           3.113          -0.100       -34.70379
        -13.813           9.372          -0.100        -2.76161
         -3.452         -12.675          -0.100        -4.31455
          1.287          -2.936          -0.100       -31.92355
          5.321           3.012          -0.100       -37.38683
          8.851           5.504          -0.100       -12.85660
        -10.502          -8.659          -0.100        -6.54225
        -10.150          -1.548          -0.100       -26.63666
         -7.584          12.614          -0.100        -3.19844
         -9.628          -0.965          -0.100       -50.09209
          8.501           0.007          -0.100        -4.96023
          0.627          11.198          -0.100        -4.55038
         10.943           3.187          -0.100        -3.27764
          2.154           1.715          -0.100       -34.78478
          7.764          -6.584          -0.100       -75.15662
         10.150          -6.087          -0.100       -10.41289
          5.130          -7.320          -0.100       154.98512
        -14.735           6.880          -0.100        -3.20827
          5.400          10.605          -0.100        -9.38709
          9.115          14.310          -0.100        -1.40942
          1.604           0.482          -0.100       -15.43945
          1.035           0.154          -0.100       -14.63692
          6.002          14.573          -0.100        -1.73019
          9.237          -9.433          -0.100       -25.75920
         -1.900          11.195          -0.100        -3.69701
         14.011          -4.589          -0.100        -1.98476
          0.190           4.903          -0.100       -13.86178
         12.747           0.331          -0.100        -1.99691
          5.524         -14.612          -0.100        -3.84124
         14.865         -11.165          -0.100        -1.37434
         -4.220         -14.348          -0.100        -2.61324
         -8.256           8.393          -0.100       -33.54670
         -9.048           8.077          -0.100       -57.20787
        -12.273           5.677          -0.100        -9.41671
        -13.938          11.746          -0.100        -1.69109
        -10.772           4.661          -0.100       -26.95742
         11.343         -10.970          -0.100        -4.17536
         -0.585           1.011          -0.100       -19.43342
          2.742          11.691          -0.100        -4.83994
          9.311          14.780          -0.100        -1.22321
        -14.743         -11.210          -0.100        -1.31297
        -11.020          -8.170          -0.100        -5.94412
        -12.511           3.546          -0.100       -11.32203
         12.750           2.048          -0.100        -1.98183
         11.782          14.832          -0.100        -0.86827
          4.966          -5.656          -0.100      -131.71250
        -11.054          -4.405          -0.100        -9.33269
