              Y               X               Z     Campo-Total
          1.151          -3.522           0.000         4.54779
         -3.363           0.962           0.000       -14.01542
          1.747          -0.170           0.000       -55.84236
         -0.550           3.319           0.000        16.18265
          0.642          -2.025           0.000         3.94192
          0.488           1.423           0.000        74.01393
         -1.314           3.253           0.000         7.88522
         -1.659          -0.005           0.000       -50.35822
          0.516          -0.653           0.000      -117.52811
          3.487          -2.287           0.000        -9.05186
          2.763          -2.982           0.000        -5.80904
         -0.809           2.756           0.000        16.71710
          3.922           0.599           0.000        -5.99122
         -0.087           1.257           0.000        67.30416
         -1.438          -1.544           0.000        19.51297
          3.156          -3.193           0.000        -4.85719
          0.298          -2.047           0.000        15.55908
         -3.961           3.317           0.000        -3.13335
          1.310          -3.381           0.000         3.07656
         -2.127          -3.482           0.000        10.96666
         -3.101           3.351           0.000        -2.37819
          1.138           2.908           0.000        27.14745
         -0.298           2.527           0.000        29.67145
          0.593          -3.200           0.000         9.88673
          0.415          -1.306           0.000        -9.98831
         -0.554          -3.500           0.000        15.35593
         -0.963           0.658           0.000       -68.74843
         -1.719           2.022           0.000        -5.81221
          1.672           3.361           0.000        17.60753
         -0.725           2.076           0.000        21.38623
         -1.700           0.536           0.000       -50.17393
         -3.481          -2.186           0.000         2.83625
          0.188          -3.712           0.000        10.96448
         -0.085           1.255           0.000        67.53342
          3.335           2.472           0.000         5.99264
          1.608          -3.444           0.000         1.11470
          2.010           2.910           0.000        17.81778
          0.987           2.252           0.000        40.87269
          2.201          -2.883           0.000        -5.41936
         -2.157           1.910           0.000       -11.22536
         -2.516           0.107           0.000       -25.30536
          1.263          -3.470           0.000         3.62187
          0.693          -2.387           0.000         7.08163
         -0.592          -0.793           0.000        23.99087
          0.602           1.750           0.000        60.67070
         -2.174          -1.187           0.000        -0.03883
          1.718          -3.126           0.000        -1.09421
         -2.547          -3.015           0.000         9.59682
          0.704          -1.997           0.000         1.40815
         -3.191          -2.690           0.000         5.59696
          0.877           0.557           0.000         6.90503
         -3.877           3.841           0.000        -1.95350
          0.431          -2.056           0.000        11.30008
         -3.696          -2.117           0.000         1.84458
          2.297           1.386           0.000         8.16711
         -3.989           3.201           0.000        -3.42347
          3.050           2.011           0.000         6.23014
         -3.907          -1.663           0.000        -0.54816
         -1.482           3.369           0.000         6.14246
         -0.394           0.437           0.000       -80.34918
         -3.725           2.707           0.000        -5.05744
         -0.968           1.127           0.000       -20.39906
         -0.155           3.308           0.000        20.02728
          0.109           2.760           0.000        31.22945
          3.582           0.811           0.000        -5.31785
         -0.602          -2.171           0.000        30.51484
         -0.580          -1.685           0.000        35.84958
         -1.310          -0.618           0.000       -21.70589
         -3.897          -0.045           0.000        -8.81844
          2.225          -1.875           0.000       -18.85099
         -3.219          -0.532           0.000        -9.80928
         -1.312          -2.924           0.000        19.06076
         -3.502           3.297           0.000        -3.03771
         -2.268           2.108           0.000        -8.76908
         -1.764           0.743           0.000       -42.93021
          2.896           0.656           0.000        -9.07070
          2.039           1.601           0.000        16.50399
          2.039           3.242           0.000        15.58308
         -1.021          -3.557           0.000        14.84862
         -1.702          -2.772           0.000        17.01250
          1.373           1.399           0.000        34.35800
         -1.003           0.427           0.000       -93.51993
         -0.534           3.763           0.000        12.83384
          0.614           3.135           0.000        25.84209
          0.304          -0.674           0.000       -84.71932
         -1.227           1.300           0.000       -18.87830
          3.067          -1.118           0.000       -19.07513
         -2.580           2.984           0.000        -2.57127
          3.707          -1.276           0.000       -12.17769
          2.663           2.192           0.000        10.80226
          3.394          -0.588           0.000       -15.74954
         -1.028          -0.490           0.000       -35.42538
          2.476           1.721           0.000        10.14427
          1.899          -1.523           0.000       -29.14834


