# lon lat x-norte(m) y-leste(m) z(m) topo(m) mag(nT)
-51.50254 -15.30508 21468.71186 5084.69492 -429.61738 279.61738 50.03875
-51.49492 -15.30508 21468.71186 5932.14407 -429.77646 279.77646 86.55389
-51.48729 -15.30508 21468.71186 6779.59322 -430.05522 280.05522 97.61247
-51.47966 -15.30508 21468.71186 7627.04237 -430.45043 280.45043 103.26920
-51.47203 -15.30508 21468.71186 8474.49153 -430.85795 280.85795 106.69115
-51.46441 -15.30508 21468.71186 9321.94068 -431.26546 281.26546 104.79656
-51.45678 -15.30508 21468.71186 10169.38983 -431.67298 281.67298 91.54876
-51.44915 -15.30508 21468.71186 11016.83898 -432.08050 282.08050 89.52842
-51.44153 -15.30508 21468.71186 11864.28814 -432.48801 282.48801 64.79398
-51.43390 -15.30508 21468.71186 12711.73729 -432.89553 282.89553 42.63374
-51.42627 -15.30508 21468.71186 13559.18644 -433.21802 283.21802 36.11629
-51.41864 -15.30508 21468.71186 14406.63559 -433.31594 283.31594 40.01562
-51.41102 -15.30508 21468.71186 15254.08475 -433.21553 283.21553 19.39465
-51.40339 -15.30508 21468.71186 16101.53390 -432.90701 282.90701 19.57100
-51.39576 -15.30508 21468.71186 16948.98305 -432.40851 282.40851 25.61685
-51.38814 -15.30508 21468.71186 17796.43220 -431.89635 281.89635 31.33406
-51.38051 -15.30508 21468.71186 18643.88136 -431.38419 281.38419 33.13685
-51.37288 -15.30508 21468.71186 19491.33051 -430.87204 280.87204 30.22972
-51.36525 -15.30508 21468.71186 20338.77966 -430.35988 280.35988 28.29246
-51.35763 -15.30508 21468.71186 21186.22881 -429.84772 279.84772 22.05643
-51.35000 -15.30508 21468.71186 22033.67797 -429.33556 279.33556 10.38162
-51.54831 -15.30000 22033.67797 0.00000 -429.85078 279.85078 66.41105
-51.54068 -15.30000 22033.67797 847.44915 -429.72982 279.72982 89.76784
-51.53305 -15.30000 22033.67797 1694.89831 -429.60886 279.60886 80.15610
-51.52542 -15.30000 22033.67797 2542.34746 -429.48790 279.48790 61.22723
-51.51780 -15.30000 22033.67797 3389.79661 -429.36694 279.36694 44.56732
-51.51017 -15.30000 22033.67797 4237.24576 -429.29159 279.29159 35.76671
-51.50254 -15.30000 22033.67797 5084.69492 -429.32369 279.32369 38.55798
-51.49492 -15.30000 22033.67797 5932.14407 -429.44949 279.44949 70.61948
-51.48729 -15.30000 22033.67797 6779.59322 -429.67188 279.67188 85.89362
-51.47966 -15.30000 22033.67797 7627.04237 -429.99627 279.99627 92.70059
-51.47203 -15.30000 22033.67797 8474.49153 -430.33811 280.33811 96.13272
-51.46441 -15.30000 22033.67797 9321.94068 -430.67995 280.67995 96.35317
-51.45678 -15.30000 22033.67797 10169.38983 -431.02179 281.02179 84.50553
-51.44915 -15.30000 22033.67797 11016.83898 -431.36363 281.36363 77.96044
-51.44153 -15.30000 22033.67797 11864.28814 -431.70547 281.70547 56.27670
-51.43390 -15.30000 22033.67797 12711.73729 -432.04731 282.04731 34.52457
-51.42627 -15.30000 22033.67797 13559.18644 -432.29481 282.29481 25.11436
-51.41864 -15.30000 22033.67797 14406.63559 -432.35525 282.35525 30.18698
-51.41102 -15.30000 22033.67797 15254.08475 -432.25221 282.25221 18.20757
-51.40339 -15.30000 22033.67797 16101.53390 -431.97828 281.97828 14.58107
-51.39576 -15.30000 22033.67797 16948.98305 -431.53189 281.53189 19.28953
-51.38814 -15.30000 22033.67797 17796.43220 -431.06333 281.06333 26.95064
-51.38051 -15.30000 22033.67797 18643.88136 -430.59478 280.59478 31.45368
-51.37288 -15.30000 22033.67797 19491.33051 -430.12623 280.12623 29.80377
-51.36525 -15.30000 22033.67797 20338.77966 -429.65767 279.65767 23.79297
-51.35763 -15.30000 22033.67797 21186.22881 -429.18912 279.18912 16.34468
-51.35000 -15.30000 22033.67797 22033.67797 -428.72057 278.72057 9.82967
